cmenergies,reaction,observables,var_x,var_y,x_low,x_high,y
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,42.105
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,41.69
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,41.58
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,41.586
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,41.319
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,41.132
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,40.999
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,40.882
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,40.719
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,40.677
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,40.524
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,40.377
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,39.985
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,39.772
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,39.213
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,38.63
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,38.231
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,37.687
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,37.029
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,36.328
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,35.452
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,34.818
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,34.233
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,33.524
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,32.598
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,31.902
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,30.884
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,67.419
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,67.2
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,67.497
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,67.3
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,67.923
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,67.859
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,67.553
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,67.468
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,68.18
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,67.46
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,66.687
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,66.25
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,65.985
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,64.829
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,63.821
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,63.543
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,61.893
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,61.441
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,60.333
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,60.375
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,59.273
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,58.196
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,56.825
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,56.576
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,55.315
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,54.983
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,53.874
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,53.162
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,52.759
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,52.593
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,52.464
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,52.264
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,51.772
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,51.557
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,51.19
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,51.073
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,50.812
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,50.392
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,49.859
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,49.602
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,48.872
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,48.289
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,47.612
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,46.932
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,46.074
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,45.194
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,43.937
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,42.904
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,42.284
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,41.173
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,40.237
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,39.347
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,37.992
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,36.991
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,8.681
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,8.556
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,8.791
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,8.889
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,8.937
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,8.969
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,8.993
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,9.109
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,9.059
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,9.093
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,9.093
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,9.03
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,9.016
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,8.975
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,8.898
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,8.868
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,8.825
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,8.698
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,8.672
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,8.585
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,8.524
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,8.456
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,8.375
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,8.308
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,8.325
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,8.285
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,8.253
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,8.214
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,8.284
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,8.358
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,8.415
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,8.473
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,8.609
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,8.686
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,8.723
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,8.839
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,8.955
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,8.993
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,9.089
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,9.212
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,9.221
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,9.265
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,9.34
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,9.41
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,9.405
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,9.405
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,9.433
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,9.444
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,9.372
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,9.489
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,9.474
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,9.34
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,9.364
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,9.23
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,17.875
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,17.76
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,18.213
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,18.377
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,18.472
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,18.499
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,18.628
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,18.596
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,18.494
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,18.582
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,18.48
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,18.353
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,18.292
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,18.125
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,18.013
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,17.827
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,17.725
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,17.564
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,17.317
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,17.067
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,16.925
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,16.781
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,16.599
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,16.404
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,16.29
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,16.246
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,16.127
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,16.125
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,16.062
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,16.159
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,16.266
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,16.337
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,16.445
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,16.639
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,16.697
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,16.842
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,16.913
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,17.014
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,17.103
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,17.156
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,17.251
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,17.275
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,17.306
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,17.331
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,17.293
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,17.192
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,17.143
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,17.104
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,17.049
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,17.036
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,16.869
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,16.8
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,16.576
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,16.135
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,24.485
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,24.189
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,24.759
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,24.921
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,25.078
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,25.159
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,25.101
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,25.24
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,25.184
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,25.211
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,24.957
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,24.86
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,24.674
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,24.552
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,24.339
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,24.068
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,23.834
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,23.536
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,23.29
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,23.084
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,22.681
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,22.498
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,22.199
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,22.062
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,21.765
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,21.624
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,21.528
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,21.304
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,21.475
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,21.436
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,21.508
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,21.642
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,21.785
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,21.733
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,21.977
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,21.947
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,22.155
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,22.258
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,22.296
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,22.294
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,22.343
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,22.393
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,22.369
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,22.368
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,22.077
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,22.062
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,21.88
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,21.743
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,21.565
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,21.402
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,21.196
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,21.07
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,20.773
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,20.64
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,29.805
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,29.569
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,30.183
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,30.321
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,30.372
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,30.566
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,30.435
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,30.471
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,30.323
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,30.511
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,30.27
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,30.141
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,29.773
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,29.457
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,29.231
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,29.046
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,28.584
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,28.325
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,27.967
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,27.605
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,27.229
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,26.995
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,26.64
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,26.236
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,26.064
